# Date: 27 August 2016
#
# from https://docs.google.com/spreadsheets/d/1txhi8XYKFMkCaOOFMI2z1tQkNwhzkUN-htofj-oJ1GM/edit
# 366 entries
# 
# Format: Codepoint ; Platform count # Character Name
#
# 5 entries from that spreadsheet are already in http://www.unicode.org/Public/emoji/4.0/emoji-data.txt
1F5C0 ; 1 # 🗀 Folder 
1F5C1 ; 1 # 🗁 Open Folder 
1F5C5 ; 1 # 🗅 Empty Note 
1F5C6 ; 1 # 🗆 Empty Note Page 
1F5C7 ; 1 # 🗇 Empty Note Pad 
1F5C8 ; 1 # 🗈 Note 
1F5C9 ; 1 # 🗉 Note Page 
1F5CA ; 1 # 🗊 Note Pad 
1F5CB ; 1 # 🗋 Empty Document 
1F5CC ; 1 # 🗌 Empty Page 
1F5CD ; 1 # 🗍 Empty Pages 
1F5CE ; 1 # 🗎 Document 
1F5CF ; 1 # 🗏 Page 
1F5D0 ; 1 # 🗐 Pages 
1F5D4 ; 1 # 🗔 Desktop Window 
1F5D5 ; 1 # 🗕 Minimize 
1F5D6 ; 1 # 🗖 Maximize 
1F5D7 ; 1 # 🗗 Overlap 
1F5D8 ; 1 # 🗘 Clockwise Right and Left Semicircle Arrows 
1F5D9 ; 1 # 🗙 Cancellation X 
1F5DA ; 1 # 🗚 Increase Font Size Symbol 
1F5DB ; 1 # 🗛 Decrease Font Size Symbol 
1F5DF ; 1 # 🗟 Page with Circled Text 
1F5E0 ; 1 # 🗠 Stock Chart 
1F5E2 ; 2 # 🗢 Lips 
1F5E4 ; 1 # 🗤 Three Rays Above 
1F5E5 ; 1 # 🗥 Three Rays Below 
1F5E6 ; 1 # 🗦 Three Rays Left 
1F5E7 ; 1 # 🗧 Three Rays Right 
1F5E9 ; 1 # 🗩 Right Speech Bubble 
1F5EA ; 1 # 🗪 Two Speech Bubbles 
1F5EB ; 1 # 🗫 Three Speech Bubbles 
1F5EC ; 1 # 🗬 Left Thought Bubble 
1F5ED ; 1 # 🗭 Right Thought Bubble 
1F5EE ; 1 # 🗮 Left Anger Bubble 
1F5F0 ; 1 # 🗰 Mood Bubble 
1F5F1 ; 1 # 🗱 Lightning Mood Bubble 
1F5F2 ; 1 # 🗲 Lightning Mood 
1F5F4 ; 1 # 🗴 Ballot Script X 
1F5F5 ; 1 # 🗵 Ballot Box with Script X 
1F5F6 ; 1 # 🗶 Ballot Bold Script X 
1F5F7 ; 1 # 🗷 Ballot Box with Bold Script X 
1F5F8 ; 1 # 🗸 Light Check Mark 
1F5F9 ; 1 # 🗹 Ballot Box with Bold Check 
1F6C6 ; 2 # 🛆 Triangle with Rounded Corners 
1F6C7 ; 2 # 🛇 Prohibited Sign 
1F6C8 ; 1 # 🛈 Circled Information Source 
1F6C9 ; 1 # 🛉 Boys Symbol 
1F6CA ; 1 # 🛊 Girls Symbol 
1F6E6 ; 1 # 🛦 Up-Pointing Military Airplane 
1F6E7 ; 1 # 🛧 Up-Pointing Airplane 
1F6E8 ; 1 # 🛨 Up-Pointing Small Airplane 
1F6EA ; 1 # 🛪 Northeast-Pointing Airplane 
1F6F1 ; 1 # 🛱 Oncoming Fire Engine 
1F6F2 ; 1 # 🛲 Diesel Locomotive 
